product_id,product_hs92_code,year,export_value,import_value,pci
1819,9030,2010,19019458497,19019458497,1.547
1820,9031,2010,25874319153,25874319153,1.371
1821,9032,2010,26694398566,26694398566,1.469
1822,9033,2010,3043507323,3043507323,0.648
1823,9101,2010,8002355957,8002355957,0.27
1824,9102,2010,15363557476,15363557476,0.246
1825,9103,2010,110985522,110985522,0.79
1826,9104,2010,84939739,84939739,0.551
1827,9105,2010,1274244150,1274244150,1.092
1828,9106,2010,321048691,321048691,0.807
1829,9107,2010,479587792,479587792,0.65
1830,9108,2010,1294508121,1294508121,1.709
1831,9109,2010,108714723,108714723,0.266
1832,9110,2010,313400506,313400506,0.758
1833,9111,2010,817637463,817637463,0.794
1834,9112,2010,27303537,27303537,0.218
1835,9113,2010,1015259772,1015259772,-0.011
1836,9114,2010,1374657519,1374657519,1.432
1837,9201,2010,757549666,757549666,1.027
1838,9202,2010,726557945,726557945,0.247
1839,9203,2010,233456,233456,1.745
1840,9204,2010,188217,188217,1.308
1841,9205,2010,705036310,705036310,0.801
1842,9206,2010,417932682,417932682,-0.603
1843,9207,2010,1696531464,1696531464,0.737
1844,9208,2010,111996091,111996091,-0.472
1845,9209,2010,1210170473,1210170473,0.522
1846,9301,2010,778395561,778395561,-0.153
1847,9302,2010,545391809,545391809,0.568
1848,9303,2010,1125507581,1125507581,0.534
1849,9304,2010,478364003,478364003,0.351
1850,9305,2010,1577156838,1577156838,0.554
1851,9306,2010,5497463157,5497463157,0.288
1852,9307,2010,41042295,41042295,-0.04
1853,9401,2010,49592044362,49592044362,0.331
1854,9402,2010,2736478207,2736478207,1.034
1855,9403,2010,61556706589,61556706589,0.316
1856,9404,2010,11589894143,11589894143,-0.561
1857,9405,2010,24423221825,24423221825,1.163
1858,9406,2010,6827496817,6827496817,0.17
1859,9501,2010,25541531,25541531,-0.206
1860,9502,2010,20891486,20891486,-0.904
1861,9503,2010,21527629769,21527629769,0.032
1862,9504,2010,25192498697,25192498697,1.338
1863,9505,2010,3176027972,3176027972,-0.243
1864,9506,2010,18714216932,18714216932,0.191
1865,9507,2010,2324298293,2324298293,-0.276
1866,9508,2010,771027377,771027377,0.409
1867,9601,2010,85018792,85018792,-1.264
1868,9602,2010,712576059,712576059,-0.299
1869,9603,2010,6039628881,6039628881,-0.25
1870,9604,2010,32129785,32129785,0.156
1871,9605,2010,195978615,195978615,-1.548
1872,9606,2010,1580454580,1580454580,-0.485
1873,9607,2010,2148351746,2148351746,-0.093
1874,9608,2010,5281144730,5281144730,0.558
1875,9609,2010,1098558919,1098558919,0.001
1876,9610,2010,421285457,421285457,0.13
1877,9611,2010,231412560,231412560,0.875
1878,9612,2010,1525303716,1525303716,1.013
1879,9613,2010,1577401159,1577401159,-0.043
1880,9614,2010,158790229,158790229,-0.815
1881,9615,2010,1094671889,1094671889,-0.064
1882,9616,2010,1150505934,1150505934,0.835
1883,9617,2010,1286748993,1286748993,0.249
1884,9618,2010,456097341,456097341,-0.044
1885,9701,2010,10633436439,10633436439,0.168
1886,9702,2010,306082971,306082971,0.666
1887,9703,2010,2866709034,2866709034,-0.222
1888,9704,2010,182903630,182903630,-0.482
1889,9705,2010,678365302,678365302,-0.793
1890,9706,2010,1953925625,1953925625,-1.26
1891,9999,2010,412585085457,412585085457,0.091
1892,XXXX,2010,295118973977,295118973977,-1.015
650,0101,2011,2034279471,2034279471,0.44
651,0102,2011,7842761253,7842761253,-0.79
652,0103,2011,4179663327,4179663327,0.75
653,0104,2011,1609730071,1609730071,-1.591
654,0105,2011,2771911216,2771911216,0.024
655,0106,2011,959842748,959842748,-1.663
656,0201,2011,20045956024,20045956024,-0.198
657,0202,2011,16474856327,16474856327,-1.489
658,0203,2011,27965414531,27965414531,1.106
659,0204,2011,5870096759,5870096759,-1.627
660,0205,2011,521091480,521091480,-0.008
661,0206,2011,5957694463,5957694463,-0.286
662,0207,2011,24517073634,24517073634,0.355
663,0208,2011,859948800,859948800,-0.121
664,0209,2011,985080388,985080388,1.036
665,0210,2011,4673938125,4673938125,-0.192
666,0301,2011,1903215814,1903215814,-0.914
667,0302,2011,13604926431,13604926431,-1.332
668,0303,2011,21879939351,21879939351,-1.254
669,0304,2011,19709335762,19709335762,-1.095
670,0305,2011,5273530599,5273530599,-1.516
671,0306,2011,18819827146,18819827146,-1.578
672,0307,2011,10860300868,10860300868,-1.572
673,0401,2011,8345227055,8345227055,0.04
674,0402,2011,19380048139,19380048139,-0.674
675,0403,2011,4336159595,4336159595,-0.069
676,0404,2011,4407947018,4407947018,0.596
677,0405,2011,7579318613,7579318613,-0.237
678,0406,2011,27357140893,27357140893,0.024
679,0407,2011,3223515107,3223515107,-0.512
680,0408,2011,893284481,893284481,0.471
681,0409,2011,1547337904,1547337904,-1.001
682,0410,2011,415653818,415653818,-0.522
683,0501,2011,212730867,212730867,-2.506
684,0502,2011,158945382,158945382,-1.072
685,0503,2011,1320,1320,-0.578
686,0504,2011,4295218803,4295218803,-0.818
687,0505,2011,1550460761,1550460761,0.75
688,0506,2011,254268190,254268190,-0.626
689,0507,2011,88655522,88655522,-1.612
690,0508,2011,177808648,177808648,-1.692
691,0509,2011,199985,199985,0.492
692,0510,2011,172705695,172705695,-0.88
693,0511,2011,1789217603,1789217603,-0.635
694,0601,2011,1637596890,1637596890,-0.422
695,0602,2011,8033920528,8033920528,-0.735
696,0603,2011,7972160379,7972160379,-1.402
697,0604,2011,1248975633,1248975633,-1.118
698,0701,2011,4290816618,4290816618,-0.762
699,0702,2011,7981171138,7981171138,-1.085
700,0703,2011,6011455282,6011455282,-1.521
701,0704,2011,2288545026,2288545026,-0.932
702,0705,2011,2051018434,2051018434,-0.189
703,0706,2011,1579937667,1579937667,-0.877
704,0707,2011,1902149101,1902149101,-0.902
705,0708,2011,1078509296,1078509296,-1.863
706,0709,2011,10308540526,10308540526,-1.231
707,0710,2011,5707938120,5707938120,-0.871
708,0711,2011,663148985,663148985,-1.419
709,0712,2011,3780912271,3780912271,-1.312
710,0713,2011,8596228829,8596228829,-2.18
711,0714,2011,2458944452,2458944452,-2.075
712,0801,2011,5299243453,5299243453,-2.15
713,0802,2011,11199397864,11199397864,-1.526
714,0803,2011,8524185414,8524185414,-1.66
715,0804,2011,5840336103,5840336103,-1.664
716,0805,2011,10978511355,10978511355,-1.118
717,0806,2011,7771420712,7771420712,-1.026
718,0807,2011,2621597096,2621597096,-1.473
719,0808,2011,9000412394,9000412394,-0.371
720,0809,2011,4440934613,4440934613,-0.881
721,0810,2011,7759250098,7759250098,-1.207
722,0811,2011,3550263734,3550263734,-0.438
723,0812,2011,197812118,197812118,-1.106
724,0813,2011,2137882012,2137882012,-1.1
725,0814,2011,78250721,78250721,-1.731
726,0901,2011,31796676448,31796676448,-1.813
727,0902,2011,6421228904,6421228904,-1.769
728,0903,2011,117177777,117177777,-1.365
729,0904,2011,3098367136,3098367136,-1.839
730,0905,2011,112242327,112242327,-0.937
731,0906,2011,312779998,312779998,-1.628
732,0907,2011,638515541,638515541,-1.532
733,0908,2011,693914665,693914665,-2.104
734,0909,2011,583795301,583795301,-1.507
735,0910,2011,2105641095,2105641095,-1.753
736,1001,2011,47205030710,47205030710,-0.487
737,1002,2011,282616124,282616124,1.317
738,1003,2011,6904593624,6904593624,0.147
739,1004,2011,757211350,757211350,0.419
740,1005,2011,33231161935,33231161935,-1.239
741,1006,2011,22624865654,22624865654,-1.63
742,1007,2011,1581365240,1581365240,-2.359
743,1008,2011,788297035,788297035,-0.734
744,1101,2011,5359284650,5359284650,-1.456
745,1102,2011,784591774,784591774,-1.215
746,1103,2011,1133021984,1133021984,-0.929
747,1104,2011,1483266004,1483266004,-0.656
748,1105,2011,580704534,580704534,-0.291
749,1106,2011,368721302,368721302,-1.629
750,1107,2011,3323561747,3323561747,0.266
751,1108,2011,3861505133,3861505133,-0.703
752,1109,2011,1021525793,1021525793,0.628
753,1201,2011,42603355797,42603355797,-0.412
754,1202,2011,2370778035,2370778035,-1.984
755,1203,2011,164613544,164613544,-2.336
756,1204,2011,573747736,573747736,-0.663
757,1205,2011,9854491587,9854491587,-0.08
758,1206,2011,3534355542,3534355542,-0.138
759,1207,2011,3402399949,3402399949,-2.224
760,1208,2011,1059722550,1059722550,-1.12
761,1209,2011,6226298897,6226298897,-0.792
762,1210,2011,321743132,321743132,-0.373
763,1211,2011,2425847439,2425847439,-1.811
764,1212,2011,1670570064,1670570064,-1.621
765,1213,2011,268691831,268691831,-0.269
766,1214,2011,2269118400,2269118400,-0.978
767,1301,2011,779512941,779512941,-2.118
768,1302,2011,6653243806,6653243806,-1.278
769,1401,2011,187579277,187579277,-1.221
770,1402,2011,302169,302169,-2.656
771,1403,2011,17540,17540,-1.664
772,1404,2011,690104015,690104015,-2.037
773,1501,2011,889817060,889817060,1.141
774,1502,2011,1907560593,1907560593,-0.251
775,1503,2011,174892028,174892028,-0.026
776,1504,2011,1561678710,1561678710,-0.994
777,1505,2011,232739621,232739621,0.721
778,1506,2011,279122050,279122050,1.395
779,1507,2011,12341585074,12341585074,-1.018
780,1508,2011,330146663,330146663,-1.454
781,1509,2011,5373271592,5373271592,-0.732
782,1510,2011,321448692,321448692,-0.93
783,1511,2011,39498037807,39498037807,-1.89
784,1512,2011,9238246661,9238246661,-1.075
785,1513,2011,7117922515,7117922515,-1.693
786,1514,2011,7951808751,7951808751,0.395
787,1515,2011,4093521675,4093521675,-1.069
788,1516,2011,6028101640,6028101640,-1.472
789,1517,2011,6336328516,6336328516,-1.086
790,1518,2011,1794060074,1794060074,0.427
791,1519,2011,8508893841,8508893841,-0.021
792,1520,2011,1129119329,1129119329,0.054
793,1521,2011,338633245,338633245,-1.738
794,1522,2011,167242623,167242623,-0.396
795,1601,2011,4215960142,4215960142,0.117
796,1602,2011,14019990949,14019990949,0.07
797,1603,2011,201919075,201919075,-0.486
798,1604,2011,14053972692,14053972692,-1.359
799,1605,2011,10345767441,10345767441,-1.465
800,1701,2011,35988767521,35988767521,-1.408
801,1702,2011,5711495637,5711495637,-0.285
802,1703,2011,885504362,885504362,-1.444
803,1704,2011,9119779382,9119779382,-0.743
804,1801,2011,9808659265,9808659265,-2.097
805,1802,2011,272460466,272460466,-1.824
806,1803,2011,3079863142,3079863142,-0.394
807,1804,2011,3324567170,3324567170,-1.112
808,1805,2011,3218766890,3218766890,-0.511
809,1806,2011,21917790471,21917790471,0.113
810,1901,2011,14014178706,14014178706,0.057
811,1902,2011,10767731648,10767731648,-1.239
812,1903,2011,75557456,75557456,-1.224
813,1904,2011,5533210422,5533210422,-0.398
814,1905,2011,24676483295,24676483295,-0.563
815,2001,2011,1678210251,1678210251,-0.82
816,2002,2011,4284354789,4284354789,-1.211
817,2003,2011,1116173299,1116173299,0.182
818,2004,2011,6297898403,6297898403,0.341
819,2005,2011,8994055898,8994055898,-0.741
820,2006,2011,594599207,594599207,-0.115
821,2007,2011,2570084502,2570084502,-0.724
822,2008,2011,11659222960,11659222960,-0.996
823,2009,2011,14911657204,14911657204,-0.854
824,2101,2011,7282382764,7282382764,-0.283
825,2102,2011,1879951404,1879951404,-0.611
826,2103,2011,9044682419,9044682419,-0.246
827,2104,2011,2824300378,2824300378,-0.343
828,2105,2011,3137599931,3137599931,-0.163
829,2106,2011,26955062693,26955062693,0.137
830,2201,2011,3034592480,3034592480,-0.653
831,2202,2011,14291964654,14291964654,-0.428
832,2203,2011,11121823672,11121823672,-0.487
833,2204,2011,30576457354,30576457354,-0.456
834,2205,2011,449657619,449657619,-0.328
835,2206,2011,1327822952,1327822952,0.001
836,2207,2011,9330196478,9330196478,-1.247
837,2208,2011,25337827517,25337827517,-0.453
838,2209,2011,507047787,507047787,-0.534
839,2301,2011,5313973241,5313973241,-1.363
840,2302,2011,1712911606,1712911606,-1.569
841,2303,2011,4109451684,4109451684,0.209
842,2304,2011,23464353151,23464353151,-0.813
843,2305,2011,48138814,48138814,-1.751
844,2306,2011,4957200172,4957200172,-1.429
845,2307,2011,14560614,14560614,-0.425
846,2308,2011,793439449,793439449,0.062
847,2309,2011,20659896614,20659896614,-0.277
848,2401,2011,10288768690,10288768690,-1.816
849,2402,2011,21253947959,21253947959,-1.031
850,2403,2011,4277990548,4277990548,-0.551
851,2501,2011,2461187466,2461187466,-1.015
852,2502,2011,74489749,74489749,-0.31
853,2503,2011,4193026058,4193026058,-1.209
854,2504,2011,611214989,611214989,0.012
855,2505,2011,1657463007,1657463007,-0.628
856,2506,2011,395395977,395395977,-1.025
857,2507,2011,1575807587,1575807587,0.067
858,2508,2011,1922638783,1922638783,-0.496
859,2509,2011,170155763,170155763,-0.266
860,2510,2011,4278982602,4278982602,-1.083
861,2511,2011,649715464,649715464,-1.608
862,2512,2011,159807111,159807111,-0.305
863,2513,2011,244478523,244478523,-1.081
864,2514,2011,97316121,97316121,-0.428
865,2515,2011,2272712039,2272712039,-1.545
866,2516,2011,1885651766,1885651766,-1.155
867,2517,2011,2435444374,2435444374,-0.381
868,2518,2011,485093156,485093156,-0.591
869,2519,2011,2007802241,2007802241,0.122
870,2520,2011,940536842,940536842,-1.186
871,2521,2011,432128994,432128994,-0.876
872,2522,2011,973189690,973189690,-0.427
873,2523,2011,10744655816,10744655816,-0.813
874,2524,2011,401673412,401673412,-0.932
875,2525,2011,172114485,172114485,0.072
876,2526,2011,735824614,735824614,-0.324
878,2528,2011,193435640,193435640,-0.482
879,2529,2011,1183481213,1183481213,-0.904
880,2530,2011,1666975596,1666975596,-1.046
881,2601,2011,142186089272,142186089272,-1.505
882,2602,2011,3928453955,3928453955,-2.407
883,2603,2011,47780817628,47780817628,-1.834
884,2604,2011,3867808513,3867808513,-1.535
885,2605,2011,877075451,877075451,-2.141
886,2606,2011,2748523758,2748523758,-1.778
887,2607,2011,7033867098,7033867098,-1.315
888,2608,2011,7100490166,7100490166,-1.049
889,2609,2011,484512369,484512369,-2.45
890,2610,2011,2919365424,2919365424,-2.354
891,2611,2011,402959851,402959851,-1.724
892,2612,2011,1166588089,1166588089,-2.452
893,2613,2011,5053761195,5053761195,-0.555
894,2614,2011,1878895122,1878895122,-1.16
895,2615,2011,1867236635,1867236635,-2.236
896,2616,2011,5921594400,5921594400,-1.527
897,2617,2011,553159084,553159084,-1.844
898,2618,2011,334925554,334925554,0.593
899,2619,2011,879150783,879150783,-0.659
900,2620,2011,5284066194,5284066194,-0.0
901,2621,2011,315425830,315425830,0.167
902,2701,2011,135481001028,135481001028,-1.144
903,2702,2011,2481462278,2481462278,-0.956
904,2703,2011,1143121547,1143121547,0.621
905,2704,2011,9351996232,9351996232,-0.536
906,2705,2011,30297386,30297386,-2.831
907,2706,2011,504765194,504765194,0.158
908,2707,2011,21545270721,21545270721,-0.717
909,2708,2011,1003564849,1003564849,0.177
910,2709,2011,1366083860138,1366083860138,-2.085
911,2710,2011,793075532137,793075532137,-0.942
912,2711,2011,331387492662,331387492662,-2.039
913,2712,2011,4254983630,4254983630,-0.402
914,2713,2011,21552668864,21552668864,-0.748
915,2714,2011,1116381692,1116381692,-0.855
916,2715,2011,857341621,857341621,-0.56
917,2716,2011,41922125021,41922125021,-0.318
918,2801,2011,1360318744,1360318744,-1.046
919,2802,2011,595608701,595608701,-0.743
920,2803,2011,4762674240,4762674240,0.389
921,2804,2011,15886718860,15886718860,0.175
922,2805,2011,1388794910,1388794910,-0.674
923,2806,2011,272617828,272617828,0.259
924,2807,2011,1284826468,1284826468,-0.168
925,2808,2011,310365376,310365376,0.176
926,2809,2011,4823605377,4823605377,-0.197
927,2810,2011,482960767,482960767,-0.318
928,2811,2011,4223812481,4223812481,-0.006
929,2812,2011,719792806,719792806,1.601
930,2813,2011,183860559,183860559,0.861
931,2814,2011,9777404263,9777404263,-1.169
932,2815,2011,5049496329,5049496329,0.001
933,2816,2011,191617778,191617778,1.164
934,2817,2011,1022426382,1022426382,0.056
935,2818,2011,11938375250,11938375250,-0.779
936,2819,2011,482625361,482625361,-0.169
937,2820,2011,406684039,406684039,-0.302
938,2821,2011,1132983734,1132983734,0.029
939,2822,2011,616946272,616946272,0.15
940,2823,2011,1058863830,1058863830,-0.001
941,2824,2011,248945387,248945387,-0.015
942,2825,2011,4920909949,4920909949,-0.284
943,2826,2011,1017087969,1017087969,0.269
944,2827,2011,2398527247,2398527247,0.702
945,2828,2011,539104634,539104634,-0.355
946,2829,2011,801622967,801622967,-0.515
947,2830,2011,768246556,768246556,0.593
948,2831,2011,266594178,266594178,0.731
949,2832,2011,374530639,374530639,-0.767
950,2833,2011,3199089949,3199089949,-0.019
951,2834,2011,1214117983,1214117983,-0.581
952,2835,2011,3896013131,3896013131,0.231
953,2836,2011,5373492724,5373492724,-0.407
954,2837,2011,916548624,916548624,-0.277
955,2838,2011,106343,106343,1.675
956,2839,2011,777270408,777270408,-0.122
957,2840,2011,855268517,855268517,-0.307
958,2841,2011,1650779225,1650779225,0.023
959,2842,2011,673604647,673604647,0.923
960,2843,2011,7081085599,7081085599,0.478
961,2844,2011,19330378786,19330378786,-0.615
962,2845,2011,257622238,257622238,1.014
963,2846,2011,3431382508,3431382508,0.321
964,2847,2011,709478686,709478686,-0.286
965,2848,2011,84278763,84278763,0.719
966,2849,2011,2979271281,2979271281,0.022
967,2850,2011,772385513,772385513,2.348
968,2851,2011,677110370,677110370,1.444
969,2901,2011,28037710515,28037710515,0.238
970,2902,2011,53706004692,53706004692,0.4
971,2903,2011,11191971187,11191971187,1.269
972,2904,2011,1227193973,1227193973,0.228
973,2905,2011,33457228899,33457228899,-0.207
974,2906,2011,2030761357,2030761357,0.943
975,2907,2011,8921815612,8921815612,1.94
976,2908,2011,617654018,617654018,0.85
977,2909,2011,14841561655,14841561655,0.188
978,2910,2011,4037409733,4037409733,1.713
979,2911,2011,91218185,91218185,0.867
980,2912,2011,2002823250,2002823250,1.305
981,2913,2011,85472657,85472657,1.282
982,2914,2011,7083334388,7083334388,1.335
983,2915,2011,11952170956,11952170956,0.944
984,2916,2011,10075412626,10075412626,1.497
985,2917,2011,23213185924,23213185924,0.627
986,2918,2011,6959552144,6959552144,0.426
987,2919,2011,866046162,866046162,1.536
988,2920,2011,1231221036,1231221036,1.516
989,2921,2011,10230725625,10230725625,1.605
990,2922,2011,15432370134,15432370134,0.572
991,2923,2011,1911399283,1911399283,0.847
992,2924,2011,7588542665,7588542665,0.304
993,2925,2011,1189313439,1189313439,1.396
994,2926,2011,6733898204,6733898204,1.591
995,2927,2011,534551144,534551144,0.694
996,2928,2011,1083678052,1083678052,0.724
997,2929,2011,4918968189,4918968189,1.012
998,2930,2011,9234924824,9234924824,1.209
999,2931,2011,5463169663,5463169663,1.141
1000,2932,2011,6866528227,6866528227,1.054
1001,2933,2011,49563994331,49563994331,1.32
1002,2934,2011,19720534396,19720534396,1.722
1003,2935,2011,5273612336,5273612336,1.952
1004,2936,2011,6847356595,6847356595,0.7
1005,2937,2011,12252108519,12252108519,1.552
1006,2938,2011,831871572,831871572,-0.119
1007,2939,2011,1888352797,1888352797,0.475
1008,2940,2011,847579986,847579986,1.273
1009,2941,2011,14222260105,14222260105,1.003
1010,2942,2011,3280396933,3280396933,-0.258
1011,3001,2011,5703565512,5703565512,1.031
1012,3002,2011,80308031903,80308031903,1.178
1013,3003,2011,12124374616,12124374616,0.326
1014,3004,2011,270562070485,270562070485,0.509
1015,3005,2011,6183039655,6183039655,0.422
1016,3006,2011,11886114711,11886114711,1.081
1017,3101,2011,754683609,754683609,-0.919
1018,3102,2011,27112190217,27112190217,-0.836
1019,3103,2011,2811193333,2811193333,-0.62
1020,3104,2011,19183241246,19183241246,-0.31
1021,3105,2011,25928947089,25928947089,-0.892
1022,3201,2011,314235736,314235736,-1.396
1023,3202,2011,764812521,764812521,-0.086
1024,3203,2011,1027991071,1027991071,0.039
1025,3204,2011,11411119132,11411119132,0.969
1026,3205,2011,369610435,369610435,-0.47
1027,3206,2011,13287622888,13287622888,1.53
1028,3207,2011,5676119474,5676119474,1.133
1029,3208,2011,13260145910,13260145910,0.48
1030,3209,2011,5479814580,5479814580,0.045
1031,3210,2011,762996049,762996049,-0.088
1032,3211,2011,200756237,200756237,-0.074
1033,3212,2011,2464113418,2464113418,0.67
1034,3213,2011,540231273,540231273,0.646
1035,3214,2011,6884354661,6884354661,0.651
1036,3215,2011,11618190679,11618190679,1.234
1037,3301,2011,3474061976,3474061976,-1.06
1038,3302,2011,19459248425,19459248425,0.733
1039,3303,2011,15140992718,15140992718,0.24
1040,3304,2011,29790002634,29790002634,-0.052
1041,3305,2011,11472725534,11472725534,-0.05
1042,3306,2011,4535535512,4535535512,-0.06
1043,3307,2011,10298935660,10298935660,0.495
1044,3401,2011,6520017218,6520017218,-1.368
1045,3402,2011,27684147453,27684147453,-0.119
1046,3403,2011,8056303630,8056303630,1.832
1047,3404,2011,2282435035,2282435035,1.225
1048,3405,2011,2277061709,2277061709,0.165
1049,3406,2011,2781545566,2781545566,-0.227
1050,3407,2011,510657426,510657426,1.087
1051,3501,2011,2317097200,2317097200,0.514
1052,3502,2011,1062160011,1062160011,0.532
1053,3503,2011,1576985042,1576985042,0.047
1054,3504,2011,1856787511,1856787511,1.053
1055,3505,2011,3343380975,3343380975,0.793
1056,3506,2011,9510095187,9510095187,0.909
1057,3507,2011,4071137764,4071137764,0.683
1058,3601,2011,355885253,355885253,1.173
1059,3602,2011,814849173,814849173,-0.963
1060,3603,2011,1445224187,1445224187,-0.41
1061,3604,2011,1118791551,1118791551,0.351
1062,3605,2011,232110308,232110308,-1.255
1063,3606,2011,298119217,298119217,0.529
1064,3701,2011,5681598602,5681598602,1.651
1065,3702,2011,2836187374,2836187374,1.313
1066,3703,2011,1244169620,1244169620,0.22
1067,3704,2011,69013015,69013015,0.137
1068,3705,2011,1024672871,1024672871,1.318
1069,3706,2011,484580303,484580303,-0.296
1070,3707,2011,6740735866,6740735866,2.246
1071,3801,2011,2012078929,2012078929,0.973
1072,3802,2011,2040903466,2040903466,-0.295
1073,3803,2011,291570925,291570925,0.776
1074,3804,2011,374674599,374674599,0.866
1075,3805,2011,266996171,266996171,-0.539
1076,3806,2011,2457300251,2457300251,-0.082
1077,3807,2011,170508989,170508989,1.125
1078,3808,2011,25466593209,25466593209,0.092
1079,3809,2011,3945402240,3945402240,0.892
1080,3810,2011,1721323171,1721323171,1.563
1081,3811,2011,11064912682,11064912682,0.278
1082,3812,2011,4096734620,4096734620,1.159
1083,3813,2011,260933370,260933370,0.532
1084,3814,2011,2365813942,2365813942,0.007
1085,3815,2011,13955501184,13955501184,0.946
1086,3816,2011,2090742054,2090742054,0.457
1087,3817,2011,2647797530,2647797530,-0.399
1088,3818,2011,14272211467,14272211467,1.571
1089,3819,2011,719668956,719668956,0.32
1090,3820,2011,1272758049,1272758049,1.154
1091,3821,2011,1106702513,1106702513,1.376
1092,3822,2011,18298251591,18298251591,1.408
1093,3823,2011,48189207503,48189207503,1.003
1094,3901,2011,64579703929,64579703929,0.219
1095,3902,2011,38662776461,38662776461,0.439
1096,3903,2011,23437205572,23437205572,0.673
1097,3904,2011,18950514825,18950514825,0.805
1098,3905,2011,4163656745,4163656745,1.062
1099,3906,2011,14078600087,14078600087,1.503
1100,3907,2011,52612764559,52612764559,0.896
1101,3908,2011,14280509894,14280509894,1.619
1102,3909,2011,13283505431,13283505431,1.254
1103,3910,2011,6691371897,6691371897,1.789
1104,3911,2011,5742061583,5742061583,1.566
1105,3912,2011,4941748756,4941748756,1.08
1106,3913,2011,2239084307,2239084307,0.725
1107,3914,2011,1212049941,1212049941,0.817
1108,3915,2011,6316620402,6316620402,-0.895
1109,3916,2011,5191167761,5191167761,0.431
1110,3917,2011,20178806761,20178806761,-0.167
1111,3918,2011,4841722756,4841722756,0.947
1112,3919,2011,17248937752,17248937752,1.09
1113,3920,2011,53407568801,53407568801,0.423
1114,3921,2011,23149168210,23149168210,0.691
1115,3922,2011,3494922804,3494922804,0.317
1116,3923,2011,42882693994,42882693994,-0.33
1117,3924,2011,10996786925,10996786925,-0.606
1118,3925,2011,9285782143,9285782143,0.372
1119,3926,2011,56230155368,56230155368,0.748
1120,4001,2011,45124642829,45124642829,-2.447
1121,4002,2011,28181421897,28181421897,0.808
1122,4003,2011,322969018,322969018,-0.424
1123,4004,2011,247307894,247307894,-0.363
1124,4005,2011,10503183495,10503183495,0.611
1125,4006,2011,634812462,634812462,0.536
1126,4007,2011,830014576,830014576,-0.359
1127,4008,2011,4367476337,4367476337,0.982
1128,4009,2011,8606221731,8606221731,0.936
1129,4010,2011,5725099633,5725099633,0.761
1130,4011,2011,82553815797,82553815797,0.295
1131,4012,2011,2702519083,2702519083,0.52
1132,4013,2011,1409860672,1409860672,-0.576
1133,4014,2011,1253824448,1253824448,0.231
1134,4015,2011,6552391808,6552391808,-0.431
1135,4016,2011,21065765064,21065765064,0.807
1136,4017,2011,387936688,387936688,-0.059
1137,4101,2011,5563270510,5563270510,-1.367
1138,4102,2011,1488152765,1488152765,-1.667
1139,4103,2011,608488440,608488440,-1.993
1140,4104,2011,16243048425,16243048425,-1.337
1141,4105,2011,1508091465,1508091465,-2.1
1142,4106,2011,1483632110,1483632110,-2.236
1143,4107,2011,1217487225,1217487225,-1.409
1144,4108,2011,191378314,191378314,-1.059
1145,4109,2011,568483453,568483453,-0.75
1146,4110,2011,100147738,100147738,0.071
1147,4111,2011,210857430,210857430,-0.476
1148,4201,2011,1087834684,1087834684,-0.045
1149,4202,2011,46828787362,46828787362,-0.581
1150,4203,2011,8123017391,8123017391,-0.994
1151,4204,2011,526331,526331,0.097
1152,4205,2011,2213355173,2213355173,-0.382
1153,4206,2011,72118907,72118907,-0.617
1154,4301,2011,3905901436,3905901436,0.152
1155,4302,2011,1638151649,1638151649,-0.435
1156,4303,2011,3476490326,3476490326,-0.258
1157,4304,2011,51050673,51050673,-0.433
1158,4401,2011,6360293322,6360293322,-0.5
1159,4402,2011,668808846,668808846,-1.442
1160,4403,2011,14113150025,14113150025,-1.421
1161,4404,2011,227793346,227793346,-0.769
1162,4405,2011,104313431,104313431,-0.824
1163,4406,2011,283440458,283440458,-0.382
1164,4407,2011,30283528768,30283528768,-1.329
1165,4408,2011,2795435520,2795435520,-0.621
1166,4409,2011,4614335313,4614335313,-0.695
1167,4410,2011,6570202618,6570202618,0.168
1168,4411,2011,9425446647,9425446647,0.321
1169,4412,2011,13707141420,13707141420,-1.073
1170,4413,2011,276453963,276453963,-0.898
1171,4414,2011,890596294,890596294,-0.519
1172,4415,2011,2785904765,2785904765,0.049
1173,4416,2011,595500779,595500779,0.397
1174,4417,2011,281990975,281990975,-0.27
1175,4418,2011,12884402581,12884402581,-0.073
1176,4419,2011,700967750,700967750,-0.611
1177,4420,2011,1251782558,1251782558,-0.933
1178,4421,2011,4920792488,4920792488,-0.341
1179,4501,2011,159128440,159128440,-0.93
1180,4502,2011,60452894,60452894,-0.685
1181,4503,2011,672665650,672665650,-0.791
1182,4504,2011,817461180,817461180,0.069
1183,4601,2011,670535319,670535319,-1.547
1184,4602,2011,1764855831,1764855831,-1.882
1185,4701,2011,518556287,518556287,0.697
1186,4702,2011,3889017176,3889017176,0.885
1187,4703,2011,29358760388,29358760388,-0.131
1188,4704,2011,871503915,871503915,1.0
1189,4705,2011,1797268093,1797268093,0.51
1190,4706,2011,1136661677,1136661677,-0.235
1191,4707,2011,11280554348,11280554348,0.042
1192,4801,2011,8673718994,8673718994,0.978
1193,4802,2011,22138012390,22138012390,0.906
1194,4803,2011,3076593149,3076593149,-0.405
1195,4804,2011,12629722419,12629722419,0.252
1196,4805,2011,10674251552,10674251552,0.389
1197,4806,2011,1663746223,1663746223,1.57
1198,4807,2011,1016779204,1016779204,0.37
1199,4808,2011,1757146736,1757146736,0.202
1200,4809,2011,1087284586,1087284586,0.582
