proximity,source,target
0.012230005837711617,311421,311812
0.07220718569229953,311811,311812
0.015204585257124661,311612,311812
0.02081674892533036,311351,311812
0.010449128099721523,311999,312111
0.010787391778455955,221310,312111
0.014782415587675849,311421,312111
0.010574825011018264,423110,423220
0.026483252293968043,423210,423220
0.026244606471298473,424490,424820
0.01100837003485775,312140,424820
0.010216405229676024,424410,424820
0.023640652069548518,312130,424820
0.012294140975599574,312111,424820
0.019854307123922436,424810,424820
0.010564185805888188,424720,493120
0.034721894881421245,484110,493120
0.04302052749898652,484121,493120
0.01602810384992685,423110,493120
0.010831916591047925,423390,493120
0.039738008430256044,488999,493120
0.011292259353656742,423840,493120
0.016287204605753395,488991,493120
0.09537193926708529,488320,493120
0.034802295282709915,485999,493120
0.010751187747101232,485210,493120
0.0419885555796802,621111,621399
0.034142351951896605,621210,621399
0.010316709763178604,621310,621399
0.03906461831480514,524114,621399
0.011657081097772803,561920,722320
0.033173270501215386,325412,325620
0.05251807823530674,325611,325620
0.01594317962362938,325199,325620
0.017606162693388838,325612,325620
0.011265369182241487,325411,325620
0.020390991814517805,423850,424130
0.012159947141713574,322211,424130
0.016111612304799176,322220,424130
0.02212011428234809,424120,424130
0.01655633346463196,322121,424130
0.035793700207113,424110,424130
0.017425778912819493,445230,445310
0.03808368989904815,445299,445310
0.016183131323337537,445110,445310
0.01048166832685325,312130,445310
0.020800531259706736,311811,445310
0.028760858155800477,424820,445310
0.021091867227916842,445292,445310
0.014001263883979735,445210,445310
0.012321117393295354,445230,448140
0.016510112905159052,442110,448140
0.01539566575436346,445110,448140
0.01034494416209333,443142,448140
0.01180376773971473,442299,448140
0.01081414444197437,444130,448140
0.0216979518075992,424310,448140
0.014106742039218178,446110,448140
0.018821282842739023,424340,448140
0.01904256507080519,424330,448140
0.017215962234499744,448130,448140
0.013984831922829871,315220,448140
0.010825413444329591,424320,448140
0.035803140990308076,236115,531312
0.16078285321177013,531110,531312
0.031077636631606374,531190,531312
0.026456974880055373,531210,531312
0.032914114309463144,237210,531312
0.010967666802532089,541690,561920
0.004240282685512367,531311,713920
0.011911852293031567,487990,713920
0.01627827809240863,451110,713940
0.01880643418105121,531120,713940
0.016394183245477232,621999,713940
0.01040067227050794,624190,713940
0.011138646270017545,624310,713940
0.04378591723749194,711219,713940
0.04303816753914238,611620,713940
0.05970447712161574,711410,713940
0.008891396413446362,713110,713940
0.03925355997756126,445299,722410
0.024462502580954098,445110,722410
0.03482692295576115,721110,722410
0.022171178817627136,445310,722410
0.023620275472374008,445292,722410
0.03607570913834212,454390,722410
0.020880492728865014,453991,722410
0.011860991128108244,711219,722410
0.012794468101730672,113310,321113
0.015789270667701,115310,321113
0.01062375092037446,311411,424420
0.11727135564467585,611110,624410
0.013612980307917072,611310,624410
0.017977564214198258,624190,624410
0.014339917419930811,623990,624410
0.025939602822911537,525910,624410
0.010081768801417437,541690,813910
0.011420314175173635,811310,813910
0.014436875295496468,813110,813910
0.013171650984544286,813410,813910
0.031341512098016576,624190,813910
0.011342236789869604,711410,813910
0.011067383183171185,623990,813910
0.014969424601391997,445230,445292
0.012046677149714476,424450,445292
0.016973851352970783,311821,445292
0.03844221719567596,311811,445292
0.03522528259831237,311812,445292
0.022564128472206967,445110,452319
0.021343888961523953,424990,452319
0.029867385094177485,332323,561622
0.011406717737742824,541330,611699
0.015046776413944194,541618,611699
0.019476176553446845,561499,611699
0.011991331854675226,541512,611699
0.010966759427349261,541219,611699
0.021629785038015943,611110,611699
0.014667812230629587,541990,611699
0.01649865218118847,611310,611699
0.024797382796178703,541611,611699
0.017054794424234583,561110,611699
0.011757029820754862,452319,611699
0.016278585781601324,611519,611699
0.013524652335417284,541511,611699
0.0175411362165769,541810,611699
0.0173022812378278,541930,611699
0.026005184158177104,112511,114119
0.010536188214634925,311514,311920
0.017498967121133368,311351,311920
0.009756547399483586,522292,522310
0.011969752858723719,522130,522310
0.05314062757597406,711212,713910
0.04037260164140711,441310,811121
0.027190729407043243,811111,811121
0.031620078333728804,811118,811121
0.031932315703885945,423110,811121
0.021974116801335382,441228,811121
0.015452698104941322,454310,811121
0.02866200002163823,441110,811121
0.011370264613601619,621111,812112
0.015567636395521278,713940,812112
0.029108687593646522,446110,812112
0.017820000108427138,621999,812112
0.08007220546916399,812111,812112
0.049335320826359955,446120,812112
0.015200974358175311,424210,812112
0.014071298135390974,448150,812112
0.0022899670817232,111130,111411
0.011761794964660826,112120,112519
0.01582355212701948,112511,112519
0.012994710515208391,112340,112519
0.02402752584146728,311211,311824
0.03149947878560283,311821,311824
0.021132516053706946,311812,311824
0.011483671470216809,311314,311824
0.011283031783686814,311340,311824
0.01605117492239965,311351,311824
0.01103518275914976,311422,311824
0.017421872219146876,424510,424690
0.012088771275636014,424590,424690
0.013168111802951951,423390,424690
0.010107644679335597,423830,424690
0.010181599679529977,423990,424690
0.01814930964510224,423840,424690
0.012202920501814728,423930,424690
0.01356902898285675,325998,424690
0.01905187407253754,424210,424690
0.01597598202088317,423520,424690
0.016374890606991578,423720,424690
0.01823239392669597,115210,541940
0.010829534369836562,453910,541940
0.0709269973060107,212311,212321
0.04314834917815279,212319,212321
0.010934010990255151,238130,337122
0.024113877615255203,321918,337122
0.022659830105174854,321999,337122
0.019696676034499466,337121,337122
0.02434896258781245,423310,423320
0.012850501590408613,327320,423320
0.016951665147168917,327991,423320
0.01293858575972596,327310,423320
0.010834352826033766,327331,423320
0.013164391268902642,327120,423320
0.01035410345537527,238990,424990
0.01936951761801069,423390,424990
0.011560997675176992,423830,424990
0.02465469540610766,423990,424990
0.010487852161093554,424690,424990
0.010869111112112974,237990,424990
0.015220903269629877,236117,424990
0.025985214479407846,444110,444130
0.01884105622645011,442110,444130
0.026777119326178832,423390,444130
0.016736531096449573,443141,444130
0.02010125091507319,442299,444130
0.015030685740667972,442210,444130
0.011851558230732482,444120,444130
0.025406670554176343,423720,444130
0.015502759779217662,424330,448120
0.21070186552210055,448110,448120
0.013231890990420292,315190,448120
0.01232180064858005,424320,448120
0.013105557316145464,484110,492110
0.010803550311700945,481219,492110
0.022575294047309014,236116,541310
0.01143722506034844,236220,541310
0.010322878250717494,237310,541310
0.012019947490463267,237110,541310
0.010350659119644487,236117,541310
0.014778788993769366,323111,541430
0.013287775246772968,541410,541430
0.019104661473681974,512110,541430
0.020543617354551295,323120,541430
0.01449980921303667,238910,561720
0.01293564324188636,531190,561720
0.01633587180383531,531210,561720
0.013173944864601122,541320,561720
0.013812692203893554,238990,561720
0.010079011808148129,561110,561720
0.018353922242675597,561710,561720
0.04035545701616364,721199,721211
0.009346588495199253,811211,811411
0.03808703969392635,444210,811411
0.016958122140815917,115116,321999
0.010562945616278959,238130,321999
0.011444576419350918,113110,321999
0.02528822143559951,113310,321999
0.043814362267198224,321918,321999
0.02783037173803112,321113,321999
0.029084786690657352,321920,321999
0.01738720006123152,333111,333120
0.010017970919784349,423310,423710
0.012045942277438557,332510,423710
0.013477786968251637,423220,424310
0.017061513559584393,423210,424310
0.015374122980651002,423620,424310
0.027874018456552192,313110,424310
0.010306086763758807,313210,424310
0.019584547385697294,424210,424310
0.0144950246807177,315240,424310
0.010795305790556925,315220,424310
0.011228806819989185,423710,424950
0.03300926192256803,325510,424950
0.010719268889863038,445230,454390
0.022722230538121866,445299,454390
0.02174042903864769,453998,454390
0.030520056759024552,445110,454390
0.03631961744485668,454110,454390
0.013897427535844498,448140,454390
0.01799575532722471,452319,454390
0.011073340877361454,424990,454390
0.005162144275314361,221121,485113
0.020699341127529684,522110,523920
0.011797311880702443,517311,541613
0.033963429411258864,611110,611519
0.04389225892417117,611310,611519
0.006254677318276679,611420,611519
0.010359720488427818,531120,611610
0.03474475337796214,451140,611610
0.042289724535464396,621111,621498
0.031837861697831454,621399,621498
0.015491608516393212,621210,621498
0.011157339143664829,611620,621498
0.023530903387586052,621340,621498
0.010368355647260194,531120,711510
0.024530469647588454,561920,711510
0.011076461347276606,611610,711510
0.011446342021005725,711219,711510
0.019900399388590305,512110,711510
0.027400014250959396,711410,711510
0.011245281249267275,711320,711510
0.011043635255222865,512250,711510
0.010724753218129381,541490,711510
0.010393969084979747,711310,711510
0.014872590828266101,236115,237110
0.02404160388151568,236116,237110
0.058228036671401695,236220,237110
0.04340341536540995,236117,237110
0.021921567357991122,213114,237110
0.012109121866304112,424130,424920
0.028207318390229056,424120,424920
0.021102641885541704,442110,442210
0.015938128501652063,238330,442210
0.022669415836385955,445299,453991
0.013553852980068445,445110,453991
0.01121836681450561,451211,453991
0.0180521651955079,453220,453991
0.026038173390502,311811,453991
0.02660797103777728,445310,453991
0.01375713692248006,445292,453991
0.013430975702705765,424940,453991
0.030394792406966804,453210,453991
0.0479628656868097,451212,453991
0.02170167018036118,812112,812199
0.014763751796162551,621498,812199
0.01475477074518608,812111,812199
0.02345020735713901,446120,812199
0.021459585838343353,621340,812199
0.01998997995991984,812113,812199
0.011239144956579827,621310,812199
0.0026219104876419506,611511,812199
0.021177891655207427,236116,561520
0.015136685247962989,488510,561520
0.014872466547811368,339999,561520
0.043512758218764484,424410,561520
0.01319116647122008,541890,561520
0.012584132364969402,314999,561520
0.06718242266882249,561510,561520
0.014491370373524652,485999,561520
0.014848484848484849,311221,311314
0.018442520394374655,311314,311340
0.012937290425904609,311313,311340
0.02586328070093239,112320,112930
0.017346642116484155,337122,337910
0.016570292883607188,337211,337910
0.010508548923875004,337125,337910
0.01114087331278245,337127,337910
0.01770117619657622,314120,337910
0.04025792770667215,441110,441120
0.01304101578221801,484110,493110
0.032676196757304744,488510,493110
0.010754915358793613,484210,493110
0.01171989014900343,488999,493110
0.010862982333301064,492110,493110
0.011155663722592076,483211,493110
0.057449938153979876,541211,541213
0.006585765386286899,541120,541213
0.01901135281831228,445120,722513
0.018073573082879837,721191,722513
0.10379516617172736,445291,722513
0.01747854995719945,541940,812910
0.10500571969547552,453910,812910
0.011217543988245367,238990,812990
0.011067509511858538,722511,812990
0.010221777016619813,541990,812990
0.010193606438799834,713940,812990
0.019387157364990436,722410,812990
0.020305168115261358,611699,812990
0.02836528622549885,812112,812990
0.0210591640132468,561720,812990
0.010550709939988384,453991,812990
0.011407426924278315,621999,812990
0.02408750112889448,711219,812990
0.01054932630297355,236115,237990
0.018622642572716088,236116,237990
0.052289785834932816,236220,237990
0.05894333888482878,237310,237990
0.043655380209872814,237110,237990
0.11024321541555747,236117,237990
0.01466494679451812,213114,237990
0.010100951246712354,236115,238340
0.03736073178766587,238130,238340
0.029929010853099815,238140,238340
0.03257138471827087,238320,238340
0.05832944260882057,238330,238340
0.033951924401606264,238310,238340
0.022893057804018666,238160,238340
0.015936892383398897,238290,238340
0.01927305630772186,238150,238340
0.027091396248883598,212221,212230
0.022581423401688783,212111,212230
0.051428996725215836,212210,212230
0.011015183090205419,212222,212230
0.06592400026003795,238130,238330
0.06092299933672099,238320,238330
0.05356178852247389,238310,238330
0.02935327180002873,238160,238330
0.017023416175836806,238290,238330
0.03124146594570976,238170,238350
0.012530492620347134,115114,311513
0.026744639376218324,311511,311513
0.014254256404747838,311225,311513
0.010456796917996699,311421,311513
0.02059779077322937,311512,311513
0.012107203377233403,112511,311710
0.026973430444943616,311611,311710
0.013682849243392692,311615,311710
0.0250895538240207,311421,311710
0.028629188096441417,112519,311710
0.02227794855201424,311612,311710
0.03917561019115855,114111,311710
0.03211595224459227,315280,316998
0.018211360506414746,315990,316998
0.050880746963916625,316110,316998
0.07635234233456993,316210,316998
0.02546093966909005,316992,316998
0.0291886884065655,113310,321920
0.04408501809815339,321918,321920
0.04636561024680783,321113,321920
0.013419805437765029,321211,321920
0.02660680136359857,321212,321920
0.018326644278810714,325311,325312
0.011520050106625707,325180,325412
0.0192224525403761,325199,325412
0.04980091563893404,325411,325412
0.011408204959959438,325412,325611
0.015326015912010637,325180,325611
0.016317699294552502,325510,325611
0.018999752079154365,325199,325611
0.013955747913262376,212321,327320
0.014888054163289073,327310,327320
0.031645060913297586,327120,327320
0.05585440920647665,238120,331110
0.01063874968147456,332111,332216
0.015415911763771018,331110,332216
0.01286134941532886,332119,332216
0.028588900779697293,332992,332994
0.019415991438617948,332993,332994
0.010548845742241247,325920,332994
0.06020397330370224,332312,332999
0.011462245386446232,321999,332999
0.021195040218996312,331110,332999
0.011959504561299414,332216,332999
0.015216130750507373,326199,332999
0.017985611510791366,332510,332999
0.01523972949100888,332313,332999
0.04180854004706263,332812,332999
0.011045896179026788,238120,332999
0.011361107927154059,332321,332999
0.012526948246609942,333111,333241
0.010028078620136383,333612,333922
0.02404852419802657,333921,333922
0.011989125105851942,333922,333924
0.010135349812543687,325120,333924
0.01196749129231044,333923,333924
0.005580693815987934,333112,333924
0.01429370174035515,332312,333999
0.01677870449657144,332999,333999
0.03149383301159417,333249,333999
0.01128495301066941,332510,333999
0.01859344114485198,332313,333999
0.011458345374469709,333318,333999
0.01329359650689779,332812,333999
0.010305048531914426,238290,333999
0.015650431951921874,339920,339930
0.018523475457694876,337122,423210
0.016821141295661167,337211,423210
0.0152073901330093,337127,423210
0.030415980205492583,423430,423620
0.011966493502703542,423390,423620
0.027543077125254133,423220,423620
0.01888281701883102,423210,423620
0.01624112189412747,423610,423620
0.02401328000611709,423420,423620
0.011289632295115655,423720,423810
0.01072437809605254,423420,423810
0.02859495112915115,339920,423910
0.022754899990584374,423510,423930
0.011542160949022122,423390,423930
0.015913645411711804,423830,423930
0.016194989216224365,423220,423930
0.010014292078366122,326199,423930
0.01739220863904843,423520,423930
0.01048085746848927,423720,423930
0.013212866351163477,424410,424430
0.012496097492706349,311513,424430
0.06049836919089479,424450,424460
0.014912089763934334,424410,424460
0.018397120516698007,311710,424460
0.06177341714749762,424430,424460
0.03245445111021083,311611,424470
0.051187351199560464,424450,424470
0.010172539139024701,311615,424470
0.013630650620005898,424410,424470
0.08348674224073895,424430,424470
0.0562387223715892,424460,424470
0.029912703742140286,311612,424470
0.021040298153988057,212299,424710
0.01502617757606432,444110,444120
0.04975224076368141,424950,444120
0.027330891457316785,442210,444120
0.011932522043284996,442291,444120
0.025236807151236634,311611,445210
0.01096535877374131,424910,445210
0.028276823251870368,445110,445210
0.06432816575046295,311811,445210
0.017905695783424,424460,445210
0.04460554763774566,424470,445210
0.023360770968461262,311612,445210
0.013147182687720334,445299,446110
0.011631865887035483,445110,446110
0.016126933821390407,442299,446110
0.01127652085066086,325412,446110
0.057655151996759066,424210,446110
0.014162806088682992,485113,485410
0.0038385175380542687,485113,487110
0.009694974161979238,488330,488390
0.005807200929152149,487210,488390
0.03305566066854184,323111,511199
0.05196220518342793,511120,511199
0.04537483098397688,511110,511199
0.06344314989191072,511130,511199
0.022330356492239432,323120,511199
0.01810791963488611,423430,511210
0.01806623083724746,443142,511210
0.01422730327344566,511199,511210
0.016713666359729897,423690,511210
0.01579115383858293,423430,518210
0.013111510314188416,323111,518210
0.021159855157179792,443142,518210
0.01258687873307892,454110,518210
0.04222813514441062,511210,518210
0.010266263280902743,522390,524113
0.048761333618904834,524126,524128
0.12392375240950954,524113,524128
0.02475904904690512,524114,524128
0.07885444166158984,523910,525990
0.01040664128615656,523120,525990
0.011917542023943796,523930,525990
0.0105749543467434,523991,525990
0.03213927753392549,522110,525990
0.012542635448232753,525910,525990
0.011628097873663262,531190,532490
0.020185750767746584,532120,532490
0.03011322833679566,532412,532490
0.02998933033732734,532111,532490
0.180349932705249,524127,541191
0.025455149133971556,523991,541720
0.023544941797671907,339950,541850
0.002148557397176182,323113,541870
0.012596899224806201,561312,561330
0.002886836027713626,541340,561330
0.02567829457364341,541214,561330
0.016344189400312462,484220,561439
0.010575651964908063,492210,561439
0.01075320979269752,491110,561439
0.00811786556480728,541612,611710
0.003651996076712786,611691,611710
0.057196420525247996,621111,621210
0.013651754869619122,446110,621210
0.01732459424279774,339112,621210
0.015890477232672527,334517,621210
0.020348334926796677,339114,621210
0.012797622475896468,339116,621210
0.003436426116838488,336112,621910
0.010691103474608629,621493,621910
0.10758682754844434,621111,621999
0.023497967894724477,621399,621999
0.020149785769226984,611699,621999
0.09324191720865176,621498,621999
0.017192021705745106,446110,621999
0.04134146054968944,621210,621999
0.01635984798515271,621610,621999
0.01233244829775776,611110,624190
0.014111450181249213,453310,624190
0.011426872037787715,523991,624190
0.028209278224394608,611699,624190
0.021929413277677008,621498,624190
0.05157878948329048,621999,624190
0.010076545306944806,621330,624190
0.01010333750398534,623110,624190
0.06472191039081777,623990,624190
0.053528130467282706,561613,624190
0.012629841684907687,622110,624190
0.02091803980312433,611519,624310
0.02864861973036593,611710,624310
0.012442014070228257,621999,624310
0.0747967044725016,611630,624310
0.011391910509757151,531120,711219
0.017206405500243733,445310,711219
0.03436691888760302,611699,711219
0.01860106177734609,624190,711219
0.010189372714894196,541810,711219
0.013263144907569246,561510,711219
0.028840652267200687,624410,721199
0.011720426262337292,561599,721199
0.025980633513868374,525910,721199
0.01339254444335486,332312,811412
0.012311183806021702,541330,811412
0.013829770762167315,811219,811412
0.013828681326748592,238210,811412
0.015569016128531322,238220,811412
0.028903269675908297,423830,811412
0.012515879868198016,443141,811412
0.01356655019586707,443142,811412
0.02563340674508231,238290,811412
0.015692119830166874,446110,812111
0.04414821996014434,446120,812111
0.010451712221605534,448150,812111
0.01078107153292427,813110,813990
0.02298655935399899,813410,813990
0.029308444231944113,523991,813990
0.018404520944563976,813920,813990
0.01195755935334433,713940,813990
0.028531489892952958,813910,813990
0.011900459678632748,611699,813990
0.012826387228730045,541720,813990
0.041685979375366715,624190,813990
0.0123571626425652,711219,813990
0.021807591710354696,541890,813990
0.023139995317541913,711410,813990
0.012607246261322284,623990,813990
0.009974234334741148,525110,813990
0.011996307806730949,813211,813990
0.027425151820966342,519120,921110
0.007468349374975039,621910,922160
0.040097447981149406,922120,922160
0.01610082304526749,212312,212324
0.12203248646397334,212322,212324
0.011689769567461337,236220,238310
0.06342795038345163,238130,238310
0.05450809754576706,238210,238310
0.03161143199184585,238220,238310
0.010444783476117827,237110,238310
0.040988702257566074,237990,238310
0.020584948694529627,238160,238310
0.03983269937635705,236117,238310
0.022156508309787472,115114,311612
0.09085381072311846,311611,311612
0.026581312941131034,311421,311612
0.024354203742652215,311513,311612
0.010052310845062827,311520,311612
0.01185647425897036,335110,339950
0.012120484819392775,323113,339950
0.09437282012954659,423130,423140
0.015571642334290451,423120,423140
0.05994070786335051,423110,441110
0.026049183697757196,423120,441110
0.031475409836065574,423320,444190
0.014754429697500505,238350,444190
0.01069751616195985,238150,444190
0.011066437408695427,448120,448190
0.012166727438068084,445110,452210
0.019552547471329198,211130,486210
0.02352922712600945,323111,511110
0.010586104552480111,488991,511110
0.03811455904366623,323120,511110
0.011579722935170716,511199,512110
0.012694969018621698,334614,512110
0.01859443048338128,522298,522320
0.011834369989652389,522110,522320
0.044494743327435846,523120,523999
0.060104968716950175,523930,523999
0.021398989849070404,523920,523999
0.043296961948072706,522298,523999
0.058256246721563994,531110,532412
0.011021789630567097,532120,532412
0.020874025621301102,531312,532412
0.012385202701014963,423810,532412
0.023322379075547985,532111,532412
0.02361086575439264,525990,533110
0.014138027381950266,512110,533110
0.011249540402183443,512250,533110
0.025446785809549212,541199,541211
0.011487830966053384,451110,611620
0.019318340272106133,321113,321211
0.044451204915416535,327320,327390
0.015879348866900733,327310,327390
0.021325406958187042,327331,327390
0.04878511011809767,327120,327390
0.010189770157712453,332216,333249
0.07017625809666168,423130,441320
0.026348645972359752,326212,441320
0.011861742355824304,236115,238160
0.027903677856819898,238130,238160
0.018158446377209304,237990,238160
0.057571659841919816,238110,238160
0.01081116262196781,236117,238160
0.03244209638215383,311511,311514
0.02584795321637427,311513,311514
0.015829332476245957,311512,311514
0.01643276958138419,311351,311514
0.02496227996647108,325212,326211
0.010988630660875283,333514,333519
0.021496927999093973,332216,333519
0.012227724189254944,333249,333519
0.02079284312097743,333517,333519
0.017927907660892587,333131,333519
0.022857308904935564,522291,522298
0.04013831781132404,522110,522298
0.04683984602710424,541921,541922
0.06741854515847742,541430,541922
0.012548073419750788,511199,541922
0.024733943893355943,512110,541922
0.01674228860723063,541810,541922
0.010380232426943473,212313,212399
0.017554479418886198,212325,212399
0.01269145154324064,114119,445220
0.025223962764626396,311340,311412
0.02101029370990327,323111,541890
0.0274918279040558,541430,541890
0.011545097436246194,541810,541890
0.016033640740629983,523130,541890
0.01481213955938543,541860,541890
0.018873403019744484,112920,711212
0.01237007322128935,325412,423450
0.04146312591248076,339112,423450
0.013463283746991279,339113,423450
0.020826263662549818,339114,423450
0.052718761253150885,481111,481219
0.010126025965387402,482111,483211
0.011693926760028032,336611,483211
0.014413997078003065,483113,483211
0.015643373837437195,483111,483211
0.0034030574065495494,483112,483211
0.010112345794888327,561730,562998
0.01664285113894259,561210,562998
0.011664938873478841,561710,562998
0.022181128762619896,221320,562998
0.025356532459163375,562211,562998
0.02992446991520679,531120,711410
0.016329911171920373,611699,711410
0.02747126904793412,624190,711410
0.03959469087135173,711219,711410
0.0192489744398864,611620,711410
0.014554011454957156,813920,813930
0.011680018112684872,813910,813930
0.0038095238095238095,721120,921150
0.003215434083601286,525190,921150
0.02560644793108031,611110,921190
0.3522689075630252,921110,921190
0.061928771508603445,921120,921190
0.05799119647859144,519120,921190
0.012100840336134453,921130,921190
0.00569827931172469,813940,921190
0.043243243243243246,925120,926120
0.006177606177606178,485112,926120
0.019172798591997605,112511,114111
0.013246831058435844,113210,114111
0.08929260998805601,112519,114111
0.009844134536505332,924120,926140
0.018595427844501813,311511,311520
0.011538201585416486,311421,311520
0.010513712724959778,311340,311520
0.029187784275503573,311513,311520
0.02362779212032776,311514,311520
0.015819705996028416,311351,311520
0.015677030718000525,311422,311520
0.015846036720313025,921110,922120
0.012527730653790944,921140,922120
0.01285397363956675,922110,922120
0.011525999893769586,921110,923120
0.013093237294917967,921190,923120
0.013009261737780395,624120,923120
0.012366829059371486,622210,923120
0.012527437228973714,923110,923120
0.027892337989507403,313110,314999
0.015684398989527382,313210,314999
0.013593087887292939,336212,336214
0.014354425167967361,336111,336214
0.008362841859413848,441222,532284
0.032607776356257695,423430,541511
0.014610094411064398,541330,541511
0.0329662142115911,443142,541511
0.05231111868857389,511210,541511
0.06737893325135354,518210,541511
0.010351738960583919,517919,541511
0.002896613190730838,484230,541614
0.003990748718878962,621511,621991
0.009584664536741214,621492,621991
0.018345952242283053,623312,624120
0.012211647297017233,623990,624120
0.01386733902249806,623311,624120
0.012800620636152055,623220,624120
0.04819128984739462,313110,313210
0.0028118096003213497,321213,321912
0.02229034316309263,332322,332323
0.013459378675462721,332111,332323
0.023619852753326984,331492,332323
0.032422138096012264,332311,332323
0.015268095706852563,331420,332618
0.013118508548124635,314994,332618
0.01098901098901099,331221,332618
0.018381983647065912,332613,332618
0.012129972360852028,333514,333517
0.017686437155667176,332111,333517
0.021893315212774992,332216,333517
0.013155107765406304,333249,333517
0.010073647293456313,332812,333517
0.01681788438436972,333515,333517
0.03864614071888221,335210,335220
0.021331816404166815,333415,335220
0.020676469004147144,325620,446120
0.01650202298778936,424210,446120
0.006988341059137519,541620,561210
0.016718521932857035,221320,561710
0.011027686532144533,562111,562212
0.01001664751811297,711510,813319
0.02203390284613509,624190,813319
0.01457307939225337,624310,813319
0.027593265512196128,623990,813319
0.013307089263483732,322110,322130
0.029238810846128716,322121,322130
0.021348541435348742,322130,322211
0.0201078079059131,322121,322211
0.0243803079472485,322211,322299
0.014948560381136506,322220,322299
0.047904439687909965,322121,322299
0.019830145688048056,322291,322299
0.018338741973348064,322230,322299
0.02406459865685961,441120,441210
0.11037053454494167,339910,448310
0.013077233805492793,446130,448310
0.014058248289883122,446120,448310
0.09084371684637135,423940,448310
0.018916320065414563,448150,448310
0.0069967485697822775,321211,321219
0.008716805189539835,321114,321219
0.013912721644628378,322130,322220
0.041356262619229964,322211,322220
0.03172503423147439,322219,322220
0.027883044756615485,322121,322220
0.013483719742857806,322212,322220
0.011785545364333608,321918,326199
0.010355476828623629,238120,326199
0.011587079302957515,325211,326199
0.012389444554974769,327213,327215
0.030278670953912113,327212,327215
0.05711805241548952,327211,327215
0.017777759897654174,238140,327991
0.010584598963776656,212312,327991
0.010132455730730175,327320,327991
0.022911346951803382,327390,327991
0.023639506382737565,212311,327991
0.014120210802517177,212313,327991
0.01589964582168273,212319,327991
0.0124376450008524,327331,327991
0.013600716491945207,327120,327991
0.011361821541831124,331410,331420
0.016589506172839507,331222,331420
0.035237304761186146,331318,331420
0.031181757955948866,337110,337211
0.012317383758431213,321918,337211
0.07335982168814807,337122,337211
0.011977702774217069,321999,337211
0.03716456607261158,337125,337211
0.015540358543082033,337127,337211
0.010423908331765725,337121,337211
0.01729261507334345,481219,488119
0.011357274254178998,336411,488119
0.015236343277613373,481211,488119
0.034953787060376905,481111,488119
0.00919779252979285,481112,488119
0.0054337320933828745,522220,522291
0.03035614133482894,212210,331492
0.01811504293017023,326121,331492
0.017293413173652693,326191,331492
0.016172988428718223,326113,331492
0.017966152166360612,326130,331492
0.024896713741797857,336612,441222
0.01648489309449159,332312,332510
0.01036067261353778,332216,332510
0.052264114133435166,332215,332510
0.025688597117168546,314110,314994
0.014904307901332896,325620,325998
0.020725479631755254,325412,325998
0.02661107076764506,325611,325998
0.033211131673264775,325180,325998
0.02166248916582726,325510,325998
0.03197545035020731,325199,325998
0.010617489282953455,325520,325998
0.019775676293078644,323111,511130
0.0908430391963326,511120,511130
0.01721556886227545,451211,511130
0.07532907598071159,511110,511130
0.021504747369736482,323120,511130
0.031028135682356035,453920,712190
0.033185840707964605,561591,712190
0.04421978021978022,311212,311224
0.02428005892306695,313110,313310
0.04744847673546242,313210,313310
0.033740261900581284,313240,313310
0.07090623683908266,493130,493190
0.029135878096404916,486210,493190
0.01682098765432099,212312,212322
0.014256403143288503,236116,236117
0.021579219726109246,213114,236117
0.02088618223923208,236210,237130
0.012818611090509037,236118,238390
0.021709671174534696,332911,332919
0.033859596862277824,332912,332919
0.01586092256545228,326122,332919
0.014000595770032768,332613,332919
0.012394212394212394,333414,333415
0.029484029484029485,333413,333415
0.02028798066884656,423840,423860
0.012044298521681438,423810,423860
0.021424066330435643,423420,423860
0.015724402832793184,481111,481211
0.010369246332827516,481219,488190
0.013878278584160937,336413,488190
0.010867202782003912,336412,488190
0.02187129835894568,522110,522293
0.01710797188897565,522130,522293
0.013050899362125898,541330,541380
0.0109486186334933,541310,541380
0.014143530644316397,481211,611512
0.0554459785229016,488190,611512
0.01847076043772217,532411,611512
0.008368200836820083,487990,611512
0.010130186963560958,561720,561790
0.01696165191740413,561210,924110
0.013338326803410924,221320,924110
0.008792763656576887,311423,311919
0.019771651350598718,311911,311919
0.004919706674092639,311830,311919
0.028078662319907455,541612,561312
0.009748964172556666,488210,812930
0.02190180164623266,488330,812930
0.026061861510950586,921110,923130
0.01011353255904998,922120,923130
0.04100861930510199,923120,923130
0.01693592445172871,624120,923130
0.02356981190977913,624110,923130
0.024774064909257137,313110,315280
0.011488842142426337,313210,315280
0.010000440548041764,313310,315280
0.03548432566531349,315240,315280
0.025207766471339172,315220,315280
0.02547333236669999,315190,315280
0.010916780474910789,315110,315280
0.03569022800187242,327320,327420
0.029718919565911266,327390,327420
0.009171441422062302,327410,327420
0.01005877034358047,327310,327420
0.022476490108047902,327120,327420
0.01933853764871579,332312,332313
0.011075796603885798,332119,332313
0.011390130016243966,238290,332313
0.01597961597961598,333415,334512
0.018943115745182582,333999,335999
0.012143955992727612,332313,335999
0.010136473824064147,335129,335999
0.024375320497878886,335313,335999
0.020101044240361753,335312,335999
0.028798191226516247,334419,335999
0.010057806162882849,334290,335999
0.012399898593733688,325412,339112
0.011814598510019193,334519,339112
0.018297516765581813,334510,339112
0.01793328048336297,334517,339112
0.012896394439617724,423410,423490
